
IMU: 24547,-996,-2,-18,-11,5,0
IMU: 24597,-1003,0,-20,-16,-3,1
BME: 24597,14.90,93819.92,644.36,25.03
IMU: 24647,-1001,-5,-21,-5,-2,-2
IMU: 24697,-1002,0,-21,-18,0,-1
IMU: 24747,-998,1,-18,-50,8,-3
BME: 24794,14.89,93817.69,644.55,25.03
IMU: 24803,-1003,-1,-17,-40,0,2
IMU: 24847,-996,-2,-25,-73,9,3
IMU: 24897,-999,-2,-20,-65,0,3
IMU: 24947,-1000,-10,-28,-142,-2,7
IMU: 24997,-1003,1,-18,-259,7,7
BME: 24997,14.98,93831.99,643.29,25.23
IMU: 25047,-1002,21,8,-150,-4,1
IMU: 25097,-999,-4,-25,-28,11,0
IMU: 25147,-1001,0,-16,-23,1,0
BME: 25194,14.91,93821.73,644.20,24.98
IMU: 25203,-998,1,-22,-9,-4,-1
IMU: 25247,-997,1,-22,5,-15,1
IMU: 25297,-1001,-2,-23,13,-17,0
IMU: 25347,-1001,0,-18,19,-19,-2
BME: 25394,14.86,93813.50,644.93,25.03
IMU: 25403,-1003,3,-19,38,-10,-1
IMU: 25447,-1001,-3,-13,32,-14,-1
IMU: 25497,-1000,0,-17,28,-8,0
IMU: 25547,-1000,0,-17,5,-2,1
IMU: 25597,-1000,0,-19,-2,-3,0
IAQ: 25599,434,5
BME: 25600,14.94,93825.22,643.89,24.87
GPS: 25683,1,4738.534180N,11725.383789W,643.30
IMU: 25785,-1000,0,-19,-1,-3,1
IMU: 25789,-999,1,-18,0,-5,1
IMU: 25793,-999,1,-18,0,-5,1
BME: 25794,13.92,93668.02,657.81,25.24
IMU: 25889,-1000,0,-17,1,-5,2
IMU: 25893,-1000,0,-15,1,-5,2
IMU: 25897,-1000,0,-15,1,-4,3
IMU: 25947,-1003,-1,-17,-2,-1,2
IMU: 25997,-1002,0,-18,-2,-2,-1
BME: 26009,13.77,93644.63,659.85,25.15
IMU: 26047,-999,-1,-19,-1,-2,0
IMU: 26097,-998,0,-20,-1,-2,1
IMU: 26147,-999,1,-18,-2,-3,0
IMU: 26197,-997,0,-17,-1,-4,-1
BME: 26198,14.52,93759.67,649.68,24.89
IMU: 26247,-1000,-3,-18,-2,-2,-1
IMU: 26297,-1000,0,-16,-2,0,-1
IMU: 26347,-1000,0,-18,-1,0,0
BME: 26394,14.79,93801.62,645.98,24.95
IMU: 26403,-998,0,-18,-2,-1,1
IMU: 26447,-993,0,-16,-2,-4,1
IMU: 26497,-1001,2,-16,-3,0,3
IMU: 26547,-1007,0,-19,-1,-3,-5
BME: 26594,14.88,93814.13,644.87,25.06
IMU: 26606,-998,-1,-16,-1,-2,1
IMU: 26647,-997,-3,-19,-1,-3,1
IMU: 26697,-1000,0,-20,-1,0,1
IMU: 26747,-997,2,-18,-1,-1,0
BME: 26794,14.90,93820.05,644.35,25.04
IMU: 26803,-998,-1,-20,0,-2,0
IMU: 26847,-1003,2,-12,-1,-3,2
IMU: 26897,-1000,-3,-22,-1,-6,3
IMU: 26947,-1003,-2,-17,-1,-1,1
BME: 26994,14.90,93820.14,644.34,25.05
IMU: 27003,-1001,-3,-17,-2,-1,-1
IMU: 27047,-997,2,-17,-2,-3,1
IMU: 27097,-1000,-1,-17,-1,-1,1
IMU: 27147,-1004,-1,-17,0,-2,-1
