IMU: 22509,-1000,-76,26,-1,-1,-1
IMU: 22559,-1001,-77,27,-2,-2,0
IMU: 22609,-1000,-76,26,-1,2,0
BME: 22609,27.82,94253.52,606.01,19.20
IMU: 22659,-999,-74,28,0,-3,-1
IMU: 22709,-1000,-72,25,1,0,1
IMU: 22759,-1000,-76,26,-1,-2,-1
BME: 22806,28.03,94285.78,603.14,19.16
IMU: 22815,-1000,-75,27,0,-3,0
IMU: 22859,-1000,-74,24,1,-1,2
IMU: 22909,-1000,-74,28,-2,-1,0
IMU: 22959,-999,-76,27,-1,-2,2
IMU: 23009,-1000,-76,25,-1,-1,0
BME: 23018,28.17,94309.11,601.11,19.43
IMU: 23059,-1001,-75,27,-1,-3,1
IMU: 23109,-1000,-73,23,1,-2,1
IMU: 23159,-998,-75,25,-1,0,2
BME: 23206,28.14,94303.25,601.63,19.42
IMU: 23215,-1001,-74,25,-1,-2,0
IMU: 23259,-999,-73,27,-3,0,1
IMU: 23309,-999,-77,23,1,-1,0
IMU: 23359,-1001,-76,29,-3,1,-1
BME: 23406,28.14,94302.58,601.68,19.43
IMU: 23415,-1000,-76,26,-1,-2,0
IMU: 23459,-999,-73,28,1,-3,0
IMU: 23509,-1000,-76,27,-1,-2,0
IMU: 23559,-1000,-75,26,-2,-1,3
BME: 23606,28.14,94302.53,601.69,19.42
IMU: 23615,-999,-76,24,-1,-1,-1
IMU: 23659,-1000,-72,25,-1,1,1
IMU: 23709,-1000,-74,22,-1,-3,1
IMU: 23759,-1002,-76,26,-1,-1,-1
BME: 23806,28.12,94300.92,601.83,19.17
IMU: 23814,-1000,-75,27,-2,1,2
IMU: 23859,-999,-75,27,-1,-3,2
IMU: 23909,-1002,-78,22,1,0,-1
IMU: 23959,-1000,-74,26,0,-1,0
IAQ: 24007,413,1
BME: 24008,28.16,94306.78,601.31,19.43
GPS: 24091,1,2022.04.21-23:18:30,4739.960449N,11724.184570W,565.90,0.80,202.68
IMU: 24197,-1000,-76,26,0,-1,1
IMU: 24201,-1000,-74,24,0,-1,1
IMU: 24205,-1000,-74,24,-1,-1,0
IMU: 24209,-1001,-75,23,-1,-1,0
BME: 24209,27.64,94225.69,608.47,19.04
IMU: 24344,-999,-74,25,-2,-1,0
IMU: 24347,-999,-74,25,-2,-1,0
IMU: 24351,-1000,-72,25,-2,-1,0
IMU: 24359,-1000,-73,25,-1,2,-2
BME: 24406,27.53,94210.45,609.82,19.45
IMU: 24447,-998,-77,26,0,-3,0
IMU: 24459,-1000,-75,26,-2,-2,0
IMU: 24509,-1000,-75,25,0,-1,-1
IMU: 24559,-1001,-74,27,0,-2,1
BME: 24606,27.83,94257.69,605.65,19.44
IMU: 24615,-1002,-75,28,-2,1,-1
IMU: 24659,-999,-74,27,-1,-1,2
IMU: 24709,-1001,-74,24,-1,1,2
IMU: 24759,-998,-75,25,-1,-3,0
BME: 24806,28.05,94291.52,602.66,19.44
IMU: 24815,-1000,-73,23,-2,0,1
IMU: 24859,-1000,-75,26,-1,-4,-1
IMU: 24909,-1001,-76,28,-1,0,-2
IMU: 24959,-998,-72,25,-1,-1,1
BME: 25006,28.10,94300.80,601.84,19.59
IMU: 25015,-1000,-76,26,-1,-1,0
IMU: 25059,-998,-75,26,0,-2,0
IMU: 25109,-999,-74,27,-2,-1,1
IMU: 25159,-1000,-75,25,-2,-1,0
BME: 25206,28.12,94304.11,601.56,19.74
IMU: 25215,-998,-75,27,-2,-2,-1
IMU: 25259,-998,-76,27,-2,2,0
IMU: 25309,-1000,-76,28,-2,-2,-1
IMU: 25359,-1000,-78,27,-1,0,-1
BME: 25406,28.15,94309.16,601.10,19.57
IMU: 25415,-1001,-77,26,-1,1,1
IMU: 25459,-1001,-76,27,-1,0,-2
IMU: 25509,-1000,-75,27,-1,-4,-2
IMU: 25559,-1000,-75,27,-3,-2,1
BME: 25606,28.14,94306.09,601.38,19.43
IMU: 25615,-1001,-76,23,0,1,-3
IMU: 25659,-999,-73,28,0,-2,-1
IMU: 25709,-1000,-73,27,1,-1,2
IMU: 25759,-1000,-74,24,-2,1,-2
BME: 25806,28.13,94306.02,601.38,19.44
IMU: 25815,-1000,-75,26,-1,-3,1
IMU: 25859,-998,-74,27,-3,1,2
IMU: 25909,-999,-76,27,0,-1,-1
IMU: 25959,-1000,-74,27,-2,2,1
IMU: 26009,-999,-75,26,-3,3,1
IAQ: 26011,408,1
BME: 26011,28.14,94308.33,601.18,19.32
GPS: 26096,1,2022.04.21-23:18:32,4739.958496N,11724.184570W,566.00,0.96,194.10
IMU: 26198,-1000,-76,26,0,-1,1
IMU: 26202,-999,-76,26,0,-1,1
IMU: 26205,-999,-76,26,-2,-1,-2
BME: 26206,27.71,94240.30,607.18,19.88
IMU: 26348,-999,-74,25,-3,0,0
IMU: 26351,-999,-74,25,-3,0,0
IMU: 26366,-999,-77,28,0,-3,0
IMU: 26370,-999,-76,25,0,-3,0
IMU: 26409,-1000,-73,27,-2,0,0
BME: 26409,27.54,94213.48,609.55,19.22
IMU: 26459,-999,-73,27,-1,0,0
IMU: 26509,-1002,-76,26,0,-3,1
IMU: 26559,-999,-74,25,1,-1,3
IMU: 26609,-999,-74,27,-3,1,-2
BME: 26609,27.85,94261.92,605.27,19.25
IMU: 26659,-1001,-74,25,0,-3,1
IMU: 26709,-1001,-72,26,-1,-2,1
IMU: 26759,-1001,-77,28,0,-1,-1
BME: 26806,28.08,94296.98,602.18,19.43
IMU: 26815,-999,-77,25,2,-1,1
IMU: 26859,-1000,-73,25,-3,0,1
IMU: 26909,-1000,-74,25,-1,-2,-2
IMU: 26959,-999,-77,29,-1,-1,0
IMU: 27009,-999,-76,28,0,0,0
BME: 27009,28.14,94306.09,601.38,19.78
IMU: 27059,-998,-74,25,-2,-2,0
IMU: 27109,-1002,-74,28,-1,2,0
IMU: 27159,-999,-74,26,0,-1,0
IMU: 27209,-1001,-74,25,-2,-3,-1
BME: 27209,28.14,94306.48,601.34,19.71
IMU: 27259,-1002,-74,27,0,-1,0
